Episode,Total Reward,Steps,Hits,Sunk Ships,Misses,Hit Rate,Q-Table Size,Consecutive Hits,Max Consecutive Hits Ship 1,Max Consecutive Hits Ship 2,Max Consecutive Hits Ship 3,Max Consecutive Hits Ship 4,Max Consecutive Hits Ship 5,Max Consecutive Hits Ship 6
4340,61.952978723403064,752,24,6,74,0.031914893617021274,80,7,1,1,1,2,1,7
4341,57.554408602148726,744,24,6,74,0.03225806451612903,80,5,1,1,1,1,2,3
4342,18.921832993887982,982,24,6,74,0.024439918533604887,80,8,1,1,2,1,1,7
4343,53.28351134846319,749,24,6,71,0.03204272363150868,80,4,1,1,1,1,1,4
4344,58.23484394506897,801,24,6,75,0.0299625468164794,80,9,1,1,2,1,2,8
4345,40.64862396203839,843,24,6,73,0.028469750889679714,80,6,1,1,1,1,3,5
4346,-10.350000000001994,1001,23,5,72,0.022977022977022976,80,8,1,1,1,2,1,6
4347,67.73184397162953,705,24,6,67,0.03404255319148936,80,6,1,1,1,1,3,5
4348,-42.64000000000189,1162,23,5,71,0.019793459552495698,80,8,2,1,1,1,1,7
4349,44.85391573729686,807,24,6,73,0.02973977695167286,80,5,1,1,1,1,1,3
4350,2.0064320154272313,1037,24,6,75,0.023143683702989394,80,6,1,1,1,1,1,6
4351,-72.9700000000016,1069,20,2,67,0.018709073900841908,80,7,1,1,1,1,2,4
4352,-55.570000000002004,1183,23,5,74,0.01944209636517329,80,5,1,1,1,1,1,3
4353,91.25006802720951,588,24,6,68,0.04081632653061224,80,6,1,1,2,1,2,3
4354,62.9865822784791,790,24,6,70,0.030379746835443037,80,10,1,1,1,1,4,7
4355,43.22223344556603,891,24,6,75,0.026936026936026935,80,10,1,1,2,1,3,7
4356,41.28723329425493,853,24,6,69,0.02813599062133646,80,7,1,1,2,1,1,6
4357,-15.912434325746183,1142,24,6,76,0.021015761821366025,80,7,1,1,2,2,1,5
4358,-29.75000000000186,1068,23,5,72,0.02153558052434457,80,6,1,1,1,1,4,3
4359,105.49420361247807,609,24,6,73,0.03940886699507389,80,12,1,1,1,3,3,5
4360,57.34903225806268,775,24,6,74,0.03096774193548387,80,7,1,1,2,1,1,7
4361,-39.66000000000162,1133,23,5,73,0.02030008826125331,80,7,2,1,2,1,1,5
4362,83.11666666666524,600,24,6,71,0.04,80,4,1,1,1,1,3,2
4363,68.7444086021494,744,24,6,65,0.03225806451612903,80,9,1,1,2,2,1,5
4364,88.76543859649003,570,24,6,67,0.042105263157894736,80,4,1,1,1,1,1,5
4365,-11.840000000000895,1053,23,5,71,0.02184235517568851,80,11,1,1,1,2,4,5
4366,72.75458950201711,743,24,6,74,0.03230148048452221,80,10,1,2,1,1,4,6
4367,104.20157088122485,522,24,6,65,0.04597701149425287,80,6,1,1,1,1,1,5
4368,-71.62000000000216,1261,23,5,69,0.01823949246629659,80,5,1,1,1,1,4,3
4369,33.6123595505602,890,24,6,66,0.02696629213483146,80,7,1,1,2,1,1,7
4370,61.38104372355268,709,24,6,72,0.03385049365303244,80,4,1,1,1,1,2,4
4371,80.56267175572357,655,24,6,65,0.0366412213740458,80,7,1,1,1,1,2,7
4372,91.48667844522829,566,24,6,55,0.04240282685512368,80,5,2,1,2,1,1,3
4373,20.44680542110261,1033,24,6,71,0.023233301064859633,80,12,1,1,3,1,4,5
4374,4.2089119683466905,1011,24,6,75,0.02373887240356083,80,5,1,1,1,1,1,5
4375,13.606246390758363,1039,24,6,75,0.023099133782483156,80,10,1,1,3,1,2,7
4376,36.79428571428367,875,24,6,68,0.027428571428571427,80,7,1,1,2,1,1,6
4377,32.78309278350651,970,24,6,68,0.024742268041237112,80,12,1,1,3,1,3,7
4378,-30.385469146240098,1183,24,6,73,0.02028740490278952,80,5,1,1,1,1,1,4
4379,85.27128593040942,661,24,6,64,0.036308623298033284,80,9,1,1,1,1,1,10
4380,-35.28000000000155,1037,23,5,75,0.022179363548698167,80,2,1,1,1,1,1,3
4381,63.89064697608829,711,24,6,71,0.03375527426160337,80,5,1,1,1,1,1,6
4382,-34.440000000001874,1106,23,5,71,0.020795660036166366,80,7,1,1,1,1,1,5
4383,49.05484394506698,801,24,6,73,0.0299625468164794,80,6,1,1,1,1,1,6
4384,-33.480000000001425,1103,23,5,75,0.02085222121486854,80,7,1,1,2,1,1,4
4385,115.60607843137147,510,24,6,65,0.047058823529411764,80,9,1,1,2,2,1,8
4386,14.405238095236632,1050,24,6,75,0.022857142857142857,80,11,1,1,2,1,4,8
4387,45.56453300124343,803,24,6,72,0.029887920298879204,80,5,1,1,3,1,2,2
4388,-54.680000000002025,1209,23,5,75,0.01902398676592225,80,7,1,1,2,1,1,5
4389,55.34987012986823,770,24,6,74,0.03116883116883117,80,6,1,1,2,1,1,6
4390,102.29148820326554,551,24,6,75,0.043557168784029036,80,7,1,1,2,1,1,5
4391,-29.95000000000186,1054,23,5,72,0.021821631878557873,80,5,1,2,1,1,3,3
4392,149.9949852507384,339,24,6,66,0.07079646017699115,80,9,1,2,1,2,3,4
4393,-68.2800000000019,1292,23,5,75,0.01780185758513932,80,8,1,1,2,2,3,3
4394,138.74779043280378,439,24,6,64,0.05466970387243736,80,12,2,1,1,3,4,4
4395,119.35083182640153,553,24,6,69,0.0433996383363472,80,13,1,1,3,2,3,9
4396,41.82933174224186,838,24,6,75,0.028639618138424822,80,6,1,1,2,1,3,3
4397,65.54698630136807,730,24,6,65,0.03287671232876712,80,7,1,1,1,2,1,5
4398,94.32421602787333,574,24,6,71,0.041811846689895474,80,6,1,1,1,1,1,6
4399,-59.92999999999929,1278,23,5,70,0.017996870109546165,80,10,1,1,1,2,3,8
4400,66.03391573729705,807,24,6,75,0.02973977695167286,80,12,1,1,2,2,4,7
4401,134.93779043280176,439,24,6,55,0.05466970387243736,80,11,1,2,3,1,4,4
4402,21.98214504596497,979,24,6,68,0.024514811031664963,80,9,1,2,1,1,1,9
4403,185.20553191489373,235,24,6,58,0.10212765957446808,80,14,1,1,2,3,4,9
4404,-50.970000000001875,1220,23,5,74,0.018852459016393444,80,9,1,1,2,1,2,8
4405,-34.86000000000174,1064,23,5,73,0.021616541353383457,80,4,1,1,1,1,1,4
4406,104.99248175182427,548,24,6,65,0.043795620437956206,80,8,1,1,2,1,1,7
4407,86.64778523489801,596,24,6,68,0.040268456375838924,80,5,1,1,1,1,1,4
4408,104.26242914979663,494,24,6,70,0.048582995951417005,80,4,1,1,1,1,2,4
4409,-60.1274310595088,1378,24,6,76,0.01741654571843251,80,8,1,1,3,1,1,4
4410,62.90157894736828,760,24,6,69,0.031578947368421054,80,8,2,1,1,1,2,5
4411,82.59694490817895,599,24,6,63,0.04006677796327212,80,4,1,1,1,1,2,3
4412,77.32661202185655,732,24,6,67,0.03278688524590164,80,11,1,2,3,1,3,4
4413,12.693109869646035,1074,24,6,76,0.0223463687150838,80,12,1,2,1,2,2,6
4414,-13.440000000002065,1031,23,5,71,0.02230843840931135,80,9,2,1,1,2,2,6
4415,80.48527950310408,644,24,6,73,0.037267080745341616,80,6,2,1,2,1,2,2
4416,-23.170000000001703,1066,23,5,74,0.021575984990619138,80,8,2,1,2,1,1,7
4417,79.57060240963702,664,24,6,74,0.03614457831325301,80,7,1,1,1,1,3,6
4418,53.94165450121452,822,24,6,74,0.029197080291970802,80,9,2,1,2,1,1,6
4419,-81.66000000000224,1343,23,5,73,0.01712583767684289,80,7,2,1,1,1,3,4
4420,87.96662756598084,682,24,6,74,0.03519061583577713,80,11,1,1,1,3,3,6
4421,130.42696682464543,422,24,6,67,0.05687203791469194,80,8,1,1,2,1,1,7
4422,-26.480000000001436,1128,23,5,75,0.020390070921985817,80,11,1,1,2,1,3,6
4423,137.9259827213813,463,24,6,75,0.05183585313174946,80,13,1,1,3,2,3,7
4424,-57.970000000001896,1195,23,5,74,0.019246861924686193,80,5,1,1,1,1,3,4
4425,58.259870129868226,770,24,6,73,0.03116883116883117,80,7,1,1,1,1,1,5
4426,103.45953321364324,557,24,6,68,0.04308797127468582,80,8,1,1,1,3,2,5
4427,97.7450387596886,645,24,6,67,0.037209302325581395,80,12,1,1,2,2,4,8
4428,-21.330000000001696,1055,23,5,70,0.021800947867298578,80,8,1,1,1,2,2,7
4429,-11.190000000001701,1037,23,5,76,0.022179363548698167,80,10,1,1,1,2,2,9
4430,143.78213075060467,413,24,6,62,0.05811138014527845,80,12,1,1,3,2,2,9
4431,41.90778563015108,849,24,6,67,0.028268551236749116,80,7,1,1,3,2,1,5
4432,-25.080000000001526,1076,23,5,75,0.02137546468401487,80,8,1,2,1,1,1,6
4433,68.48927576601501,718,24,6,71,0.033426183844011144,80,7,1,1,1,1,3,6
4434,35.50961722487915,836,24,6,67,0.028708133971291867,80,4,1,1,1,1,1,2
4435,-0.7800000000007827,1010,23,5,65,0.02277227722772277,80,12,1,1,1,3,2,10
4436,-47.59000000000096,1064,22,4,67,0.020676691729323307,80,5,1,1,1,1,1,6
4437,85.21060240963709,664,24,6,70,0.03614457831325301,80,9,1,1,2,1,3,7
4438,-53.79000000000201,1205,23,5,76,0.019087136929460582,80,7,1,1,2,1,2,3
4439,-116.33917274939475,1644,24,6,76,0.014598540145985401,80,7,1,1,1,1,1,5
4440,-24.679999999999204,1059,23,5,75,0.021718602455146365,80,7,1,1,1,1,2,4
4441,31.71441647597097,874,24,6,76,0.02745995423340961,80,5,1,1,1,1,1,5
4442,36.7601923076905,832,24,6,72,0.028846153846153848,80,4,1,1,3,1,1,2
4443,97.49543859649047,570,24,6,64,0.042105263157894736,80,7,1,1,2,1,2,4
4444,3.7359692898252863,1042,24,6,72,0.023032629558541268,80,7,1,1,1,1,1,6
4445,72.10717421124708,729,24,6,69,0.03292181069958848,80,9,1,1,1,2,1,9
4446,107.34605633802684,568,24,6,69,0.04225352112676056,80,10,2,1,3,2,1,7
4447,171.3465040650414,246,24,6,62,0.0975609756097561,80,10,1,1,2,2,3,6
4448,35.30737089201692,852,24,6,67,0.028169014084507043,80,5,1,1,1,2,2,4
4449,-126.08000000000243,1581,23,5,75,0.01454775458570525,81,8,1,1,1,2,1,6
4450,106.42371364653151,447,24,6,56,0.053691275167785234,81,2,1,1,1,1,1,2
4451,-9.710000000001912,1026,23,5,68,0.022417153996101363,81,10,1,1,1,3,3,5
4452,-16.50909090909227,1100,24,6,76,0.02181818181818182,81,4,1,1,1,1,1,3
4453,-12.550000000001898,1012,23,5,72,0.022727272727272728,81,8,1,1,2,1,1,6
4454,121.80505376343984,465,24,6,67,0.05161290322580645,81,8,1,1,1,1,2,8
4455,51.04239902080583,817,24,6,64,0.02937576499388005,81,8,1,2,3,1,2,4
4456,-52.38000000000151,1047,22,4,76,0.021012416427889206,81,2,1,2,1,1,1,2
4457,132.81727272727366,440,24,6,67,0.05454545454545454,81,10,1,2,1,1,2,8
4458,-36.38954947707374,1243,24,6,73,0.019308125502815767,81,7,1,1,2,1,1,6
4459,-18.2800000000017,1042,23,5,75,0.022072936660268713,81,8,1,1,1,3,1,6
4460,114.7618644067786,472,24,6,71,0.05084745762711865,81,6,1,1,1,3,1,3
4461,10.846525096525362,1036,24,6,71,0.023166023166023165,81,9,1,1,1,1,2,9
4462,53.84534025374684,867,24,6,73,0.02768166089965398,81,12,1,1,3,1,4,8
4463,-56.12716678805778,1373,24,6,76,0.01747997086671522,81,9,1,1,3,1,2,6
4464,12.49433962264169,1060,24,6,76,0.022641509433962263,81,11,1,1,3,2,1,6
4465,-23.180474485230086,1117,24,6,73,0.021486123545210387,81,3,1,1,1,3,1,2
4466,132.32213075060454,413,24,6,68,0.05811138014527845,81,8,1,1,2,1,1,5
4467,97.31094017094006,585,24,6,62,0.041025641025641026,81,8,1,1,1,2,1,4
4468,-35.99000000000153,1116,23,5,76,0.02060931899641577,81,7,1,1,1,1,2,7
4469,87.13835016834877,594,24,6,69,0.04040404040404041,81,5,2,1,1,1,2,4
4470,-32.32000000000161,1019,22,4,70,0.021589793915603533,81,7,1,1,2,1,1,4
4471,-24.319614147911786,1244,24,6,76,0.01929260450160772,81,11,1,2,1,3,2,8
4472,67.70054830287033,766,24,6,69,0.031331592689295036,81,10,1,1,3,1,1,7
4473,-18.460000000001664,1072,23,5,73,0.021455223880597014,81,10,2,2,1,1,1,9
4474,25.42235955056026,890,24,6,75,0.02696629213483146,81,4,1,1,1,1,2,3
4475,49.04415525113954,876,24,6,73,0.0273972602739726,81,11,1,1,1,2,2,10
4476,42.50614401858188,861,24,6,67,0.027874564459930314,81,8,2,1,1,1,2,7
4477,59.40870012869822,777,24,6,68,0.03088803088803089,81,8,2,1,1,1,3,5
4478,125.95366598777896,491,24,6,71,0.048879837067209775,81,11,1,1,3,1,2,9
4479,2.540000000000461,1012,23,5,73,0.022727272727272728,81,13,1,2,3,2,3,7
4480,32.85799136068913,926,24,6,71,0.02591792656587473,81,9,1,1,1,1,4,3
4481,-12.660000000001533,1028,23,5,73,0.02237354085603113,81,9,1,1,1,1,3,6
4482,81.06948963317295,627,24,6,75,0.03827751196172249,81,5,1,1,1,1,1,5
4483,109.71083969465525,524,24,6,64,0.04580152671755725,81,8,1,1,2,2,1,5
4484,22.642774922917436,973,24,6,62,0.024665981500513873,81,9,2,1,1,1,4,5
4485,42.798343195264216,845,24,6,68,0.028402366863905324,81,7,1,1,1,1,1,5
4486,-11.530000000001767,1081,23,5,70,0.02127659574468085,81,13,1,1,2,2,4,9
4487,29.331111111109713,900,24,6,74,0.02666666666666667,81,6,1,1,1,1,3,3
4488,-83.21716678805753,1373,24,6,75,0.01747997086671522,81,0,1,1,1,1,1,1
4489,35.71123470522602,899,24,6,76,0.026696329254727477,81,8,1,1,1,3,1,7
4490,30.106157112524876,942,24,6,76,0.025477707006369428,81,9,1,1,1,1,2,7
4491,-99.4800000000014,1433,23,5,75,0.016050244242847175,81,7,1,1,1,2,1,5
4492,-32.11511035653848,1178,24,6,76,0.02037351443123939,81,4,1,1,1,2,1,2
4493,55.23484394506668,801,24,6,75,0.0299625468164794,81,8,1,2,1,1,1,7
4494,107.89052631578838,475,24,6,68,0.05052631578947368,81,4,1,1,1,1,1,4
4495,101.90761726078676,533,24,6,64,0.0450281425891182,81,6,1,1,1,1,2,4
4496,-65.97000000000212,1250,23,5,74,0.0184,81,6,1,1,1,1,1,7
4497,33.41989010988817,910,24,6,75,0.026373626373626374,81,8,1,1,2,2,2,4
4498,-9.781111111113047,1125,24,6,73,0.021333333333333333,81,8,1,2,2,1,1,5
4499,16.56395010394814,962,24,6,70,0.02494802494802495,81,6,1,1,2,1,1,4
4500,55.853152709357616,812,24,6,73,0.029556650246305417,81,9,1,1,1,1,2,7
4501,-138.94259471871575,1742,24,6,76,0.013777267508610792,81,6,1,1,1,1,2,5
4502,14.922880658434316,972,24,6,74,0.024691358024691357,81,6,1,2,1,1,2,4
4503,110.78801980197909,505,24,6,67,0.047524752475247525,81,7,1,1,1,2,3,5
4504,-40.79187500000157,1280,24,6,73,0.01875,81,8,1,2,1,1,3,3
4505,3.0314198782943773,986,24,6,73,0.02434077079107505,81,3,1,1,1,2,1,3
4506,-48.95000000000185,1149,23,5,72,0.020017406440382943,81,5,1,1,1,1,1,5
4507,156.9124795640332,367,24,6,72,0.0653950953678474,81,13,1,1,3,3,3,6
4508,34.95682242990463,856,24,6,72,0.028037383177570093,81,5,1,1,2,1,2,4
4509,21.406837606835712,936,24,6,66,0.02564102564102564,81,6,1,1,2,2,2,2
4510,-68.64000000000206,1292,23,5,71,0.01780185758513932,81,8,1,2,2,1,2,3
4511,40.71848341232031,844,24,6,76,0.02843601895734597,81,6,1,1,3,1,1,4
4512,-24.380000000001623,1068,23,5,65,0.02153558052434457,82,8,1,2,1,1,1,6
4513,83.28151515151366,660,24,6,73,0.03636363636363636,82,8,1,1,1,3,1,7
4514,-23.24000000000189,1020,23,5,71,0.022549019607843137,82,5,1,1,1,1,2,3
4515,158.45783783783878,296,24,6,64,0.08108108108108109,82,9,2,1,1,1,2,5
4516,43.25499999999819,800,24,6,73,0.03,82,4,1,1,1,1,1,3
4517,56.60406947890695,806,24,6,68,0.02977667493796526,82,9,1,1,1,1,3,6
4518,5.091157702823759,1097,24,6,76,0.02187784867821331,82,11,1,1,1,2,2,10
4519,63.987388535032,785,24,6,70,0.030573248407643312,82,10,1,1,2,2,2,5
4520,21.79235955056012,890,24,6,68,0.02696629213483146,82,3,1,1,1,1,1,3
4521,51.58019230769086,832,24,6,70,0.028846153846153848,82,9,1,1,2,1,2,8
4522,-17.57000000000209,1068,23,5,74,0.02153558052434457,82,10,1,1,1,3,2,6
4523,76.59432098765281,648,24,6,72,0.037037037037037035,82,5,1,1,1,1,1,5
4524,-69.39000000000213,1238,23,5,76,0.018578352180936994,82,4,1,1,1,1,1,4
4525,89.87313213702954,613,24,6,75,0.03915171288743882,82,7,1,1,2,3,1,4
4526,-24.94000000000081,1013,22,4,72,0.02171767028627838,82,9,1,1,1,2,2,8
4527,4.136153846151883,1040,24,6,72,0.023076923076923078,82,7,1,1,3,1,3,3
4528,9.700100100098322,999,24,6,76,0.024024024024024024,82,6,1,1,1,1,1,5
4529,2.691407678242932,1094,24,6,76,0.021937842778793418,82,10,1,1,1,2,2,9
4530,13.300401606423776,996,24,6,76,0.024096385542168676,82,7,1,1,2,1,3,3
4531,60.6903369434397,831,24,6,69,0.02888086642599278,82,12,1,1,2,1,4,9
4532,-41.88000000000159,1130,23,5,75,0.020353982300884955,82,6,1,1,1,2,1,3
4533,38.31481056256974,871,24,6,76,0.027554535017221583,82,7,1,1,1,2,2,5
4534,79.16684287811934,681,24,6,74,0.03524229074889868,82,8,1,1,2,2,1,7
4535,85.28812154696013,724,24,6,71,0.03314917127071823,82,13,1,1,3,1,2,10
4536,-87.75000000000031,1343,23,5,72,0.01712583767684289,82,5,2,1,1,2,1,4
4537,131.0820185614847,431,24,6,61,0.05568445475638051,82,9,1,1,1,2,2,6
4538,12.720200400799879,998,24,6,74,0.02404809619238477,82,7,1,1,1,2,2,3
4539,-34.64000000000152,1062,23,5,71,0.021657250470809793,82,4,1,1,1,1,2,3
4540,63.186742712294134,789,24,6,70,0.030418250950570342,82,10,1,1,3,2,3,6
4541,16.320502512561944,995,24,6,74,0.024120603015075376,82,8,1,2,1,1,2,6
4542,34.703734439833255,964,24,6,76,0.024896265560165973,82,12,2,2,1,1,4,8
4543,-11.240000000000608,1020,23,5,71,0.022549019607843137,82,9,1,1,2,1,3,7
4544,88.0415508885284,619,24,6,68,0.03877221324717286,82,7,1,1,1,1,2,7
4545,-6.790000000000074,1030,23,5,76,0.02233009708737864,82,11,1,1,3,1,3,6
4546,75.76326647564305,698,24,6,74,0.034383954154727794,82,8,1,2,1,1,2,7
4547,36.763519668736365,966,24,6,70,0.024844720496894408,82,13,1,1,2,1,4,10
4548,-35.13000000000158,1124,23,5,70,0.020462633451957295,82,8,1,1,1,2,2,7
4549,98.70214936247613,549,24,6,64,0.04371584699453552,82,6,1,1,1,1,1,6
4550,41.14416666666488,960,24,6,72,0.025,82,14,1,1,2,3,4,9
4551,-37.15000000000046,1010,22,4,63,0.02178217821782178,82,5,1,1,1,1,2,3
4552,-27.08000000000063,1086,23,5,75,0.02117863720073665,82,8,1,1,3,1,2,4
4553,-73.8600000000023,1334,23,5,73,0.017241379310344827,82,9,2,2,2,1,1,5
4554,90.95673981191122,638,24,6,76,0.03761755485893417,82,9,1,1,1,3,2,7
4555,39.42363636363514,880,24,6,75,0.02727272727272727,82,8,1,1,1,1,2,8
4556,101.13241379310213,580,24,6,60,0.041379310344827586,82,9,1,1,3,2,1,4
4557,-31.510000000001693,1045,23,5,68,0.02200956937799043,82,4,1,1,1,2,1,4
4558,-13.460000000001962,1017,23,5,73,0.02261553588987217,82,8,1,1,1,1,3,3
4559,153.41055900621126,322,24,6,66,0.07453416149068323,82,9,1,1,1,2,2,5
4560,47.28723329425344,853,24,6,69,0.02813599062133646,82,9,1,1,3,2,1,4
4561,-13.860000000001984,1019,23,5,73,0.022571148184494603,82,8,1,1,3,1,1,5
4562,19.00881422924752,1012,24,6,75,0.023715415019762844,82,10,1,1,2,1,1,10
4563,7.300401606423864,996,24,6,76,0.024096385542168676,82,5,1,1,1,2,1,4
4564,-28.219999999999875,1134,23,5,69,0.020282186948853614,82,11,2,1,3,3,1,7
4565,91.31556291390586,604,24,6,71,0.039735099337748346,82,7,1,1,1,1,3,3
4566,23.020864745009295,902,24,6,75,0.026607538802660754,82,4,1,1,1,1,1,3
4567,92.7592757660174,718,24,6,74,0.033426183844011144,82,15,1,1,3,2,4,10
4568,-35.1201915403054,1253,24,6,76,0.019154030327214685,82,8,1,1,1,2,2,7
4569,-34.860000000000795,1124,23,5,73,0.020462633451957295,82,8,2,1,1,1,3,4
4570,-47.190000000001625,1157,23,5,76,0.019878997407087293,82,6,1,1,1,1,1,7
4571,76.60144271569848,707,24,6,70,0.033946251768033946,82,9,1,2,3,1,1,7
4572,-244.15704467353288,2328,24,6,76,0.010309278350515464,82,10,2,1,2,1,3,7
4573,73.97869625520019,721,24,6,72,0.033287101248266296,82,9,1,1,2,1,1,9
4574,47.9937656427741,879,24,6,68,0.027303754266211604,82,11,2,1,1,1,4,8
4575,-81.00000000000043,1412,23,5,67,0.016288951841359773,82,12,1,1,3,1,2,10
4576,75.49835016834882,594,24,6,73,0.04040404040404041,82,1,1,1,1,1,1,2
4577,1.229999999998057,1004,23,5,74,0.022908366533864542,82,12,2,1,1,1,3,10
4578,61.964508670518676,692,24,6,74,0.03468208092485549,82,3,1,1,2,1,1,3
4579,113.16605633802811,568,24,6,67,0.04225352112676056,82,12,1,1,3,1,4,4
4580,-22.790000000001935,1050,23,5,76,0.021904761904761906,82,7,1,1,1,1,2,4
4581,48.51764705882364,850,24,6,76,0.02823529411764706,82,9,2,1,1,1,2,7
4582,20.362774922916923,973,24,6,70,0.024665981500513873,82,8,1,2,1,1,3,3
4583,-29.950000000001822,1039,23,5,72,0.02213666987487969,82,4,1,1,1,3,1,2
4584,95.8033986928093,612,24,6,72,0.0392156862745098,82,9,1,1,1,1,3,8
4585,109.43202020201906,495,24,6,63,0.048484848484848485,82,6,1,1,2,1,1,4
4586,-14.206177703270729,1193,24,6,75,0.020117351215423303,82,11,1,1,2,3,3,6
4587,-19.35000000000188,1016,23,5,72,0.022637795275590553,82,6,1,1,1,1,1,5
4588,-23.68000000000178,1009,23,5,75,0.022794846382556987,82,4,1,1,1,2,1,4
4589,-125.68000000000308,1564,23,5,75,0.014705882352941176,82,7,1,1,1,1,1,7
4590,89.49018018017895,555,24,6,75,0.043243243243243246,82,3,1,1,1,1,1,2
4591,64.42804097311094,781,24,6,66,0.030729833546734954,82,10,1,2,1,1,2,7
4592,-6.263100775195483,1032,24,6,72,0.023255813953488372,82,3,1,1,1,1,1,2
4593,40.422359550559875,890,24,6,75,0.02696629213483146,82,9,1,1,1,1,2,9
4594,-25.63000000000175,1046,22,4,71,0.021032504780114723,82,11,1,1,1,1,4,9
4595,-37.08000000000206,1181,23,5,75,0.01947502116850127,82,11,1,1,3,2,2,6
4596,49.78106537530176,826,24,6,70,0.029055690072639227,82,8,1,1,1,1,4,3
4597,63.79227513227336,756,24,6,70,0.031746031746031744,82,8,1,1,1,1,1,9
4598,40.336279069765624,860,24,6,74,0.027906976744186046,82,7,1,1,1,1,1,7
4599,111.77867924528181,530,24,6,67,0.045283018867924525,82,9,1,1,3,1,3,6
4600,-12.660000000002054,1028,23,5,73,0.02237354085603113,82,9,1,1,1,1,3,8
4601,109.06618556700964,485,24,6,70,0.049484536082474224,82,5,1,1,1,1,1,6
4602,-17.44000000000003,1111,23,5,71,0.020702070207020702,82,13,1,2,1,2,4,9
4603,-25.440000000001525,1061,23,5,71,0.021677662582469368,82,7,1,1,1,1,1,8
4604,129.7010966057434,383,24,6,72,0.06266318537859007,82,5,1,1,2,2,1,3
4605,133.30041474654274,434,24,6,59,0.055299539170506916,82,10,1,1,2,3,2,5
4606,-29.560000000001317,1048,23,5,63,0.02194656488549618,82,5,1,1,2,1,1,4
4607,50.71658227847923,790,24,6,67,0.030379746835443037,82,6,1,1,1,1,2,4
4608,27.238108108106147,925,24,6,73,0.025945945945945945,82,7,1,1,1,1,1,5
4609,120.22881838074413,457,24,6,65,0.0525164113785558,82,7,1,1,1,1,4,4
4610,-65.74000000000179,1172,22,4,72,0.01877133105802048,82,6,2,1,1,1,1,4
4611,143.4959574468109,376,24,6,43,0.06382978723404255,82,10,1,1,1,2,2,7
4612,-16.26000000000169,1016,23,5,73,0.022637795275590553,82,7,1,2,3,1,2,4
4613,-42.190000000001874,1132,23,5,76,0.020318021201413426,82,6,1,1,1,1,2,3
4614,35.54604453870457,943,24,6,72,0.02545068928950159,82,11,1,1,3,1,3,6
4615,122.83522522522426,444,24,6,65,0.05405405405405406,82,7,1,1,1,1,1,5
4616,19.927296137337194,932,24,6,74,0.02575107296137339,82,5,1,1,1,1,2,3
4617,38.685473441106595,866,24,6,69,0.02771362586605081,82,7,1,2,2,1,2,4
4618,-29.330000000000826,1095,23,5,70,0.021004566210045664,82,8,1,1,1,1,2,7
4619,126.30573363431049,443,24,6,68,0.05417607223476298,82,8,1,1,1,1,1,8
4620,166.98670033670126,297,24,6,61,0.08080808080808081,82,12,1,1,3,2,3,7
4621,-19.660000000001627,1078,23,5,73,0.021335807050092765,82,10,1,1,1,3,1,9
4622,49.34269938650125,815,24,6,74,0.029447852760736196,82,7,1,1,1,1,2,7
4623,-22.860000000001573,1094,23,5,73,0.02102376599634369,82,10,2,1,2,1,1,9
4624,96.80891891891753,592,24,6,72,0.04054054054054054,82,8,1,1,2,1,1,8
4625,45.84806375442558,847,24,6,73,0.02833530106257379,82,8,2,1,1,1,3,6
4626,115.86123893805282,452,24,6,72,0.05309734513274336,82,5,1,1,1,1,2,5
4627,76.47908205841273,719,24,6,62,0.03337969401947149,82,10,1,1,2,2,2,8
4628,42.38004801920617,833,24,6,70,0.028811524609843937,82,6,1,1,1,1,1,5
4629,-77.79000000000224,1295,23,5,76,0.01776061776061776,82,5,1,1,1,1,2,5
4630,46.536414435388366,859,24,6,74,0.027939464493597205,82,9,1,2,1,1,3,7
4631,83.31858841010538,673,24,6,69,0.03566121842496285,82,9,1,1,1,3,2,6
4632,149.93362459546938,309,24,6,65,0.07766990291262135,82,7,1,1,1,1,3,5
4633,49.11771392081542,783,24,6,67,0.03065134099616858,82,5,1,1,1,1,3,3
4634,87.69863406407957,593,24,6,73,0.04047217537942664,82,5,1,1,1,1,2,3
4635,21.923412616337473,967,24,6,74,0.02481902792140641,82,8,1,2,2,1,1,4
4636,79.43455950540802,647,24,6,68,0.03709428129829984,82,6,1,1,1,1,3,3
4637,110.72449897750536,489,24,6,64,0.049079754601226995,82,6,1,1,1,2,3,3
4638,-26.260000000001906,1066,23,5,73,0.021575984990619138,82,7,1,1,1,2,1,7
4639,8.600000000000389,1024,23,5,67,0.0224609375,82,16,1,1,3,3,4,10
4640,16.126837606835885,936,24,6,74,0.02564102564102564,82,4,1,1,2,1,1,4
4641,-36.640000000001834,1102,23,5,71,0.020871143375680582,82,6,1,1,1,1,1,4
